generation,prev_avg_utility,avg_utility,avg_degree
1608,39.240000,39.240000,12.480000
1609,31.780000,40.120000,12.500000
1610,44.740000,44.740000,12.500000
1611,35.600000,35.680000,12.480000
1612,41.240000,41.240000,12.480000
1613,33.700000,33.700000,12.480000
1614,39.820000,41.260000,12.540000
1615,34.840000,34.840000,12.540000
1616,39.840000,39.840000,12.540000
1617,36.620000,36.620000,12.540000
1618,39.040000,39.040000,12.540000
1619,33.220000,42.360000,12.560000
1620,43.480000,43.480000,12.560000
1621,38.280000,42.120000,12.540000
1622,41.660000,41.660000,12.540000
1623,42.580000,42.580000,12.540000
1624,40.740000,43.500000,12.560000
1625,34.840000,42.420000,12.600000
1626,38.760000,38.760000,12.600000
1627,41.120000,41.120000,12.600000
1628,41.860000,42.180000,12.640000
1629,40.820000,40.820000,12.640000
1630,36.740000,41.900000,12.600000
1631,39.840000,39.840000,12.600000
1632,38.920000,42.760000,12.620000
1633,33.660000,33.660000,12.620000
1634,42.640000,42.640000,12.620000
1635,34.580000,34.580000,12.620000
1636,35.160000,38.580000,12.620000
1637,32.740000,33.060000,12.580000
1638,37.680000,40.640000,12.580000
1639,41.300000,41.300000,12.580000
1640,35.060000,41.760000,12.540000
1641,40.560000,40.560000,12.540000
1642,34.040000,43.840000,12.500000
1643,36.260000,37.140000,12.480000
1644,33.440000,42.560000,12.480000
1645,37.060000,37.060000,12.480000
1646,39.300000,39.300000,12.480000
1647,33.880000,46.940000,12.440000
1648,32.100000,32.800000,12.440000
1649,39.480000,46.340000,12.440000
1650,34.940000,43.460000,12.400000
1651,38.100000,44.300000,12.420000
1652,42.380000,42.380000,12.420000
1653,39.120000,39.120000,12.420000
1654,32.260000,34.280000,12.420000
1655,34.740000,34.740000,12.420000
1656,32.720000,41.540000,12.400000
1657,37.060000,37.060000,12.400000
1658,33.820000,39.980000,12.420000
1659,39.800000,39.800000,12.420000
1660,41.620000,41.620000,12.420000
1661,39.760000,39.760000,12.420000
1662,38.180000,38.180000,12.420000
1663,41.140000,41.140000,12.420000
1664,37.020000,37.340000,12.460000
1665,37.500000,37.500000,12.460000
1666,44.940000,44.940000,12.460000
1667,41.600000,41.600000,12.460000
1668,36.800000,36.800000,12.460000
1669,35.560000,35.560000,12.460000
1670,40.500000,40.500000,12.460000
1671,33.620000,40.300000,12.520000
1672,35.780000,35.780000,12.520000
1673,37.800000,42.780000,12.520000
1674,38.900000,44.180000,12.520000
1675,44.700000,44.700000,12.520000
1676,42.500000,42.500000,12.520000
1677,42.380000,42.380000,12.520000
1678,41.000000,41.000000,12.520000
1679,40.880000,40.880000,12.520000
1680,36.220000,36.220000,12.520000
1681,33.220000,33.480000,12.520000
1682,40.880000,40.880000,12.520000
1683,39.500000,42.020000,12.520000
1684,38.420000,38.420000,12.520000
1685,40.200000,40.200000,12.520000
1686,34.900000,34.900000,12.520000
1687,36.120000,39.700000,12.540000
1688,44.440000,44.440000,12.540000
1689,34.460000,34.460000,12.540000
1690,31.240000,32.820000,12.560000
1691,32.620000,32.800000,12.560000
1692,41.120000,45.500000,12.580000
1693,43.680000,43.680000,12.580000
1694,34.820000,40.560000,12.600000
1695,31.400000,41.140000,12.600000
1696,32.340000,40.020000,12.640000
1697,37.300000,38.200000,12.580000
1698,36.900000,36.900000,12.580000
1699,36.660000,36.660000,12.580000
1700,30.360000,36.660000,12.560000
1701,32.660000,40.860000,12.540000
1702,42.680000,42.680000,12.540000
1703,37.300000,37.300000,12.540000
1704,38.700000,39.920000,12.580000
1705,44.020000,44.020000,12.580000
1706,37.620000,37.620000,12.580000
1707,41.360000,42.200000,12.580000
1708,33.620000,39.520000,12.560000
1709,34.220000,41.240000,12.620000
1710,37.520000,40.420000,12.660000
1711,34.000000,36.860000,12.640000
1712,39.820000,39.820000,12.640000
1713,31.360000,39.160000,12.700000
1714,39.000000,39.000000,12.700000
1715,35.600000,45.780000,12.680000
1716,36.060000,36.060000,12.680000
1717,33.500000,40.120000,12.660000
1718,31.320000,40.460000,12.660000
1719,35.580000,39.420000,12.660000
1720,42.560000,42.560000,12.660000
1721,27.800000,43.880000,12.680000
1722,28.220000,43.720000,12.680000
1723,34.780000,34.780000,12.680000
1724,31.980000,38.800000,12.680000
1725,40.700000,41.040000,12.760000
1726,32.260000,37.160000,12.740000
1727,41.460000,46.460000,12.740000
1728,39.640000,39.640000,12.740000
1729,43.160000,43.160000,12.740000
1730,47.440000,47.440000,12.740000
1731,39.720000,45.020000,12.760000
1732,41.420000,41.420000,12.760000
1733,42.880000,42.880000,12.760000
1734,40.520000,40.520000,12.760000
1735,41.500000,42.200000,12.740000
1736,38.460000,40.880000,12.740000
1737,40.020000,42.800000,12.740000
1738,32.820000,33.480000,12.740000
1739,37.360000,47.380000,12.760000
1740,35.160000,35.160000,12.760000
1741,40.200000,40.200000,12.760000
1742,46.620000,46.620000,12.760000
1743,34.620000,34.680000,12.780000
1744,38.640000,38.800000,12.800000
1745,34.880000,40.460000,12.800000
1746,32.920000,41.140000,12.780000
1747,40.320000,44.360000,12.720000
1748,36.720000,41.140000,12.740000
1749,37.400000,37.400000,12.740000
1750,41.700000,41.700000,12.740000
1751,36.100000,36.220000,12.720000
1752,35.680000,35.680000,12.720000
1753,35.280000,37.280000,12.680000
1754,37.080000,37.080000,12.680000
1755,39.260000,39.260000,12.680000
1756,41.080000,41.080000,12.680000
1757,38.760000,38.760000,12.680000
1758,37.120000,39.980000,12.700000
1759,40.740000,40.740000,12.700000
1760,34.320000,34.320000,12.700000
1761,44.960000,44.960000,12.700000
1762,37.960000,37.960000,12.700000
1763,42.280000,42.280000,12.700000
1764,45.580000,45.580000,12.700000
1765,36.260000,36.260000,12.700000
1766,36.180000,36.860000,12.640000
1767,36.040000,36.040000,12.640000
1768,32.060000,40.680000,12.640000
1769,36.500000,36.500000,12.640000
1770,35.660000,39.460000,12.620000
1771,31.140000,41.200000,12.660000
1772,41.240000,41.240000,12.660000
1773,32.860000,40.720000,12.580000
1774,43.960000,43.960000,12.580000
1775,34.840000,34.840000,12.580000
1776,34.060000,41.520000,12.620000
1777,36.560000,38.100000,12.620000
1778,37.420000,40.860000,12.600000
1779,39.060000,39.060000,12.600000
1780,41.620000,41.620000,12.600000
1781,35.640000,35.640000,12.600000
1782,40.440000,43.780000,12.600000
1783,39.140000,39.140000,12.600000
1784,39.920000,39.920000,12.600000
1785,33.100000,35.840000,12.580000
1786,33.320000,34.480000,12.540000
1787,40.900000,40.900000,12.540000
1788,35.480000,38.020000,12.580000
1789,37.640000,38.880000,12.600000
1790,31.220000,31.220000,12.600000
1791,36.740000,36.740000,12.600000
1792,30.860000,33.160000,12.600000
1793,31.720000,39.920000,12.560000
1794,37.120000,37.120000,12.560000
1795,32.540000,36.720000,12.600000
1796,34.520000,34.520000,12.600000
1797,35.160000,38.920000,12.620000
1798,30.980000,38.540000,12.660000
1799,32.980000,41.740000,12.680000
1800,39.580000,41.320000,12.700000
1801,35.140000,35.140000,12.700000
1802,36.780000,36.780000,12.700000
1803,33.600000,33.600000,12.700000
1804,33.400000,39.400000,12.720000
1805,37.160000,42.820000,12.720000
1806,35.540000,38.200000,12.740000
1807,39.780000,39.780000,12.740000
1808,32.780000,35.080000,12.740000
1809,43.520000,43.520000,12.740000
1810,31.020000,31.560000,12.760000
1811,25.400000,35.540000,12.760000
1812,41.440000,41.440000,12.760000
1813,38.000000,38.000000,12.760000
1814,38.020000,38.020000,12.760000
1815,34.020000,36.380000,12.800000
1816,35.940000,43.660000,12.760000
1817,41.280000,41.280000,12.760000
1818,41.460000,41.460000,12.760000
1819,32.820000,32.820000,12.760000
1820,42.660000,42.660000,12.760000
1821,43.080000,43.080000,12.760000
1822,38.740000,38.740000,12.760000
1823,36.020000,36.020000,12.760000
1824,32.520000,40.060000,12.760000
1825,39.240000,39.240000,12.760000
1826,32.900000,39.840000,12.720000
1827,37.560000,37.560000,12.720000
1828,39.540000,47.200000,12.720000
1829,34.220000,34.700000,12.740000
1830,39.820000,39.820000,12.740000
1831,34.660000,37.240000,12.760000
1832,40.600000,40.600000,12.760000
1833,38.800000,38.800000,12.760000
1834,42.300000,42.300000,12.760000
1835,39.980000,41.180000,12.780000
1836,38.200000,38.200000,12.780000
1837,38.660000,38.660000,12.780000
1838,29.280000,36.480000,12.780000
1839,34.400000,37.600000,12.780000
1840,36.500000,36.500000,12.780000
1841,34.880000,40.920000,12.740000
1842,44.040000,47.080000,12.740000
1843,35.380000,35.380000,12.740000
1844,42.560000,45.940000,12.760000
1845,36.200000,36.200000,12.760000
1846,26.180000,40.080000,12.760000
1847,30.420000,30.500000,12.780000
1848,37.080000,39.060000,12.840000
1849,38.240000,38.240000,12.840000
1850,33.720000,37.360000,12.880000
1851,35.940000,35.940000,12.880000
1852,32.520000,41.980000,12.860000
1853,37.920000,37.920000,12.860000
1854,35.900000,35.900000,12.860000
1855,38.040000,38.040000,12.860000
1856,40.360000,40.420000,12.900000
1857,33.200000,37.620000,12.860000
1858,41.680000,41.680000,12.860000
1859,42.820000,42.820000,12.860000
1860,32.640000,32.640000,12.860000
1861,42.500000,44.560000,12.860000
1862,35.280000,44.000000,12.800000
1863,32.300000,38.020000,12.820000
1864,38.400000,38.400000,12.820000
1865,37.880000,44.060000,12.820000
1866,36.280000,40.380000,12.820000
1867,40.340000,40.340000,12.820000
1868,43.340000,43.340000,12.820000
1869,33.380000,40.740000,12.880000
1870,28.300000,32.140000,12.920000
1871,34.500000,36.280000,12.920000
1872,43.880000,43.880000,12.920000
1873,41.540000,41.540000,12.920000
1874,38.920000,41.620000,12.920000
1875,42.200000,42.200000,12.920000
1876,42.640000,43.400000,12.900000
1877,42.100000,42.100000,12.900000
1878,36.520000,36.520000,12.900000
1879,37.100000,42.640000,12.900000
1880,34.820000,38.080000,12.920000
1881,41.060000,42.000000,12.900000
1882,33.420000,42.040000,12.940000
1883,42.840000,42.840000,12.940000
1884,39.740000,39.740000,12.940000
1885,36.940000,46.080000,12.960000
1886,36.640000,36.960000,12.940000
1887,39.740000,39.740000,12.940000
1888,40.260000,40.260000,12.940000
1889,35.580000,35.580000,12.940000
1890,39.540000,42.280000,12.980000
1891,46.320000,46.320000,12.980000
1892,42.240000,42.240000,12.980000
1893,42.640000,47.300000,12.980000
1894,32.920000,38.560000,13.080000
1895,45.080000,45.080000,13.080000
1896,44.760000,44.760000,13.080000
1897,37.800000,40.460000,13.080000
1898,36.280000,36.280000,13.080000
1899,33.480000,44.780000,13.120000
1900,32.280000,36.680000,13.120000
1901,31.160000,40.960000,13.100000
1902,42.780000,42.780000,13.100000
1903,40.980000,40.980000,13.100000
1904,31.100000,34.100000,13.100000
1905,43.320000,43.320000,13.100000
1906,33.860000,39.120000,13.120000
1907,32.080000,41.420000,13.140000
1908,30.160000,36.760000,13.160000
1909,42.260000,42.580000,13.140000
1910,40.380000,40.380000,13.140000
1911,39.640000,39.640000,13.140000
1912,32.520000,32.520000,13.140000
1913,40.780000,40.780000,13.140000
1914,40.880000,40.880000,13.140000
1915,30.300000,39.240000,13.160000
1916,39.040000,39.040000,13.160000
1917,40.380000,40.380000,13.160000
1918,43.720000,43.720000,13.160000
1919,32.880000,37.840000,13.100000
1920,41.600000,41.600000,13.100000
1921,38.620000,38.620000,13.100000
1922,34.560000,37.720000,13.060000
1923,33.520000,36.860000,13.060000
1924,35.560000,35.560000,13.060000
1925,31.100000,37.160000,13.060000
1926,35.900000,35.900000,13.060000
1927,33.180000,37.360000,13.040000
1928,33.580000,44.900000,12.980000
1929,40.280000,40.280000,12.980000
1930,35.720000,37.000000,12.980000
1931,36.280000,38.520000,13.000000
1932,40.080000,40.080000,13.000000
1933,37.920000,42.040000,13.040000
1934,36.440000,36.800000,13.040000
1935,33.260000,37.540000,13.040000
1936,30.540000,42.820000,13.040000
1937,32.360000,44.320000,13.020000
1938,36.140000,39.580000,13.060000
1939,33.920000,36.440000,13.040000
1940,35.680000,35.700000,13.040000
1941,31.460000,38.780000,13.000000
1942,36.180000,36.320000,13.000000
1943,41.100000,41.100000,13.000000
1944,42.500000,42.500000,13.000000
1945,42.500000,42.500000,13.000000
1946,32.460000,35.180000,12.960000
1947,38.840000,41.620000,12.940000
1948,36.320000,36.320000,12.940000
1949,33.200000,41.520000,12.940000
1950,37.920000,37.920000,12.940000
1951,32.160000,38.420000,12.960000
1952,34.020000,39.320000,13.000000
1953,34.580000,37.080000,13.000000
1954,29.900000,34.420000,12.980000
1955,34.880000,34.880000,12.980000
1956,37.820000,37.820000,12.980000
1957,33.100000,42.880000,12.980000
1958,35.820000,35.820000,12.980000
1959,33.640000,36.580000,12.960000
1960,32.360000,34.480000,13.000000
1961,42.080000,42.080000,13.000000
1962,33.260000,46.440000,13.000000
1963,38.860000,38.860000,13.000000
1964,43.560000,43.560000,13.000000
1965,38.280000,38.280000,13.000000
1966,46.080000,46.080000,13.000000
1967,40.860000,40.860000,13.000000
1968,37.680000,43.000000,13.040000
1969,35.140000,43.260000,13.060000
1970,32.820000,34.180000,13.060000
1971,33.580000,41.000000,13.020000
1972,36.240000,36.240000,13.020000
1973,36.620000,38.540000,13.040000
1974,37.000000,37.000000,13.040000
1975,44.640000,44.640000,13.040000
1976,37.420000,37.420000,13.040000
1977,44.260000,44.260000,13.040000
1978,39.200000,39.200000,13.040000
1979,31.000000,43.480000,13.060000
1980,37.020000,38.760000,13.060000
1981,42.200000,43.160000,13.040000
1982,46.020000,46.020000,13.040000
1983,35.520000,36.080000,13.060000
1984,29.440000,35.940000,13.100000
1985,30.160000,40.060000,13.100000
1986,37.320000,37.320000,13.100000
1987,44.660000,44.660000,13.100000
1988,37.840000,37.840000,13.100000
1989,40.180000,40.180000,13.100000
1990,35.380000,46.140000,13.080000
1991,37.580000,42.060000,13.080000
1992,33.900000,43.020000,13.040000
1993,39.320000,39.320000,13.040000
1994,38.200000,38.420000,13.080000
1995,37.720000,37.720000,13.080000
1996,32.200000,37.780000,13.060000
1997,29.820000,37.240000,13.020000
1998,32.140000,42.720000,13.040000
1999,37.540000,46.400000,13.060000
2000,35.440000,37.380000,13.040000
2001,41.940000,41.940000,13.040000
2002,32.980000,33.760000,13.020000
2003,43.360000,43.360000,13.020000
2004,34.440000,34.440000,13.020000
2005,39.420000,39.420000,13.020000
2006,36.680000,36.680000,13.020000
2007,37.160000,40.320000,13.040000
2008,40.680000,40.680000,13.040000
2009,44.840000,44.840000,13.040000
2010,38.860000,38.860000,13.040000
2011,30.180000,40.620000,13.020000
2012,45.380000,45.380000,13.020000
2013,37.240000,37.240000,13.020000
2014,37.500000,37.500000,13.020000
2015,32.380000,33.260000,13.000000
2016,34.040000,38.820000,12.960000
2017,33.460000,37.920000,12.980000
2018,36.820000,36.820000,12.980000
2019,37.920000,37.920000,12.980000
2020,35.940000,42.200000,12.980000
2021,40.000000,40.000000,12.980000
2022,43.780000,43.780000,12.980000
2023,29.760000,35.720000,12.960000
2024,33.380000,42.320000,12.960000
2025,43.200000,43.200000,12.960000
2026,35.600000,35.600000,12.960000
2027,35.720000,35.720000,12.960000
2028,29.600000,45.140000,12.900000
2029,42.320000,42.320000,12.900000
2030,36.280000,39.920000,12.900000
2031,28.260000,42.440000,12.900000
2032,34.580000,34.580000,12.900000
2033,37.560000,37.580000,12.920000
2034,34.020000,38.360000,12.940000
2035,37.960000,43.340000,12.900000
2036,38.500000,38.500000,12.900000
2037,29.420000,46.080000,12.920000
2038,35.600000,35.600000,12.920000
2039,33.420000,34.840000,12.920000
2040,41.120000,41.120000,12.920000
2041,29.160000,39.040000,12.880000
2042,35.140000,35.140000,12.880000
2043,29.620000,42.360000,12.900000
2044,38.500000,40.260000,12.920000
2045,38.660000,38.660000,12.920000
2046,37.040000,37.040000,12.920000
2047,34.920000,40.220000,12.880000
2048,29.260000,39.380000,12.880000
2049,32.940000,44.600000,12.860000
2050,40.700000,42.240000,12.860000
2051,28.440000,39.260000,12.840000
2052,44.900000,44.900000,12.840000
2053,32.960000,37.480000,12.760000
2054,42.980000,42.980000,12.760000
2055,38.340000,42.700000,12.700000
2056,37.580000,37.580000,12.700000
2057,44.760000,44.760000,12.700000
2058,43.720000,43.720000,12.700000
2059,27.440000,33.920000,12.720000
2060,39.120000,39.120000,12.720000
2061,33.400000,38.300000,12.660000
2062,39.320000,39.320000,12.660000
2063,32.400000,35.120000,12.660000
2064,41.660000,41.660000,12.660000
2065,37.780000,42.200000,12.640000
2066,37.020000,39.420000,12.720000
2067,31.920000,33.720000,12.720000
2068,35.560000,38.700000,12.760000
2069,34.560000,36.020000,12.740000
2070,34.100000,34.100000,12.740000
2071,41.240000,41.240000,12.740000
2072,33.240000,34.360000,12.700000
2073,34.100000,42.600000,12.700000
2074,36.960000,36.960000,12.700000
2075,38.600000,38.600000,12.700000
2076,32.900000,32.900000,12.700000
2077,39.720000,39.720000,12.700000
2078,40.260000,40.260000,12.700000
2079,36.320000,36.320000,12.700000
2080,31.260000,31.540000,12.700000
2081,38.680000,38.680000,12.700000
2082,34.320000,39.000000,12.720000
2083,42.360000,42.360000,12.720000
2084,34.260000,38.080000,12.720000
2085,41.200000,41.200000,12.720000
2086,38.260000,38.260000,12.720000
2087,41.400000,44.020000,12.700000
2088,40.840000,40.840000,12.700000
2089,35.460000,38.480000,12.660000
2090,38.900000,38.900000,12.660000
2091,42.300000,42.300000,12.660000
2092,30.840000,34.700000,12.660000
2093,34.380000,39.940000,12.620000
2094,38.500000,38.500000,12.620000
2095,43.140000,43.140000,12.620000
2096,33.260000,35.600000,12.600000
2097,38.560000,38.560000,12.600000
2098,36.520000,36.520000,12.600000
2099,35.500000,45.420000,12.560000
2100,34.100000,40.580000,12.600000
2101,40.720000,40.720000,12.600000
2102,39.700000,39.700000,12.600000
2103,37.360000,39.060000,12.620000
2104,37.440000,39.320000,12.580000
2105,34.460000,34.460000,12.580000
2106,36.120000,36.240000,12.620000
2107,37.480000,37.480000,12.620000
2108,39.820000,40.020000,12.660000
2109,32.020000,37.340000,12.660000
2110,38.400000,38.400000,12.660000
2111,38.240000,38.240000,12.660000
2112,46.400000,46.400000,12.660000
2113,39.760000,39.760000,12.660000
2114,31.940000,39.580000,12.660000
2115,40.960000,40.960000,12.660000
2116,47.040000,47.040000,12.660000
2117,39.520000,39.520000,12.660000
2118,44.900000,44.900000,12.660000
2119,41.260000,41.260000,12.660000
2120,28.680000,42.400000,12.660000
2121,37.780000,40.460000,12.640000
2122,40.120000,40.120000,12.640000
2123,30.320000,36.560000,12.700000
2124,37.420000,37.420000,12.700000
2125,31.160000,34.700000,12.680000
2126,34.920000,45.580000,12.760000
2127,35.780000,35.780000,12.760000
2128,37.840000,37.840000,12.760000
2129,42.140000,42.340000,12.800000
2130,34.340000,40.940000,12.820000
2131,32.920000,32.920000,12.820000
2132,35.000000,37.460000,12.800000
2133,44.880000,44.880000,12.800000
2134,41.540000,41.540000,12.800000
2135,43.580000,43.580000,12.800000
2136,29.900000,37.620000,12.800000
2137,38.700000,38.700000,12.800000
2138,34.460000,45.800000,12.800000
2139,36.280000,36.580000,12.780000
2140,45.000000,45.000000,12.780000
2141,36.660000,36.660000,12.780000
2142,37.100000,39.160000,12.800000
2143,33.740000,34.280000,12.800000
2144,35.540000,38.300000,12.780000
2145,33.340000,38.000000,12.780000
2146,44.820000,44.820000,12.780000
2147,44.940000,44.940000,12.780000
2148,34.660000,39.200000,12.800000
2149,42.820000,42.820000,12.800000
2150,35.500000,37.800000,12.800000
2151,39.120000,39.120000,12.800000
2152,31.600000,31.600000,12.800000
2153,38.020000,38.020000,12.800000
2154,35.320000,35.800000,12.780000
2155,44.300000,44.300000,12.780000
2156,42.280000,42.280000,12.780000
2157,41.200000,43.660000,12.780000
2158,34.040000,36.940000,12.800000
2159,34.200000,37.620000,12.800000
2160,38.780000,38.780000,12.800000
2161,35.940000,44.880000,12.800000
2162,43.100000,43.100000,12.800000
2163,33.380000,38.300000,12.780000
2164,32.240000,36.940000,12.780000
2165,41.680000,41.680000,12.780000
2166,38.020000,38.020000,12.780000
2167,36.940000,36.940000,12.780000
2168,33.800000,35.080000,12.780000
2169,35.860000,41.340000,12.780000
2170,42.180000,42.180000,12.780000
2171,34.680000,37.020000,12.760000
2172,35.280000,35.280000,12.760000
2173,37.320000,37.320000,12.760000
2174,41.100000,41.100000,12.760000
2175,26.320000,31.260000,12.800000
2176,36.880000,39.200000,12.800000
2177,37.040000,39.460000,12.820000
2178,40.460000,45.620000,12.860000
2179,36.880000,37.440000,12.860000
2180,47.300000,47.300000,12.860000
2181,37.840000,38.440000,12.860000
2182,33.660000,35.180000,12.860000
2183,30.360000,31.860000,12.840000
2184,33.860000,44.860000,12.860000
2185,37.300000,38.440000,12.840000
2186,33.080000,35.620000,12.840000
2187,40.040000,40.040000,12.840000
2188,40.480000,40.480000,12.840000
2189,42.320000,42.340000,12.860000
2190,42.720000,42.720000,12.860000
2191,28.460000,33.300000,12.840000
2192,37.500000,40.300000,12.840000
2193,42.020000,42.020000,12.840000
2194,43.700000,44.720000,12.840000
2195,38.080000,44.740000,12.800000
2196,34.280000,39.360000,12.820000
2197,40.540000,40.540000,12.820000
2198,33.980000,40.300000,12.860000
2199,39.240000,39.240000,12.860000
2200,39.140000,39.140000,12.860000
2201,37.240000,38.840000,12.860000
2202,42.880000,42.880000,12.860000
2203,38.360000,38.360000,12.860000
2204,40.820000,40.820000,12.860000
2205,36.520000,36.520000,12.860000
2206,45.600000,45.600000,12.860000
2207,33.600000,40.320000,12.860000
2208,29.900000,39.960000,12.880000
2209,36.960000,36.960000,12.880000
2210,33.120000,37.040000,12.920000
2211,32.080000,42.400000,12.860000
2212,36.520000,36.520000,12.860000
2213,40.460000,40.660000,12.920000
2214,37.060000,37.060000,12.920000
2215,39.040000,39.700000,12.920000
2216,40.540000,40.540000,12.920000
2217,33.960000,33.960000,12.920000
2218,36.960000,36.960000,12.920000
2219,40.380000,40.380000,12.920000
2220,30.320000,33.800000,12.900000
2221,43.920000,43.920000,12.900000
2222,39.040000,39.040000,12.900000
2223,32.540000,37.480000,12.960000
2224,33.440000,35.500000,12.980000
2225,39.180000,39.180000,12.980000
2226,36.480000,38.000000,12.940000
2227,39.160000,39.160000,12.940000
2228,37.700000,41.660000,12.960000
2229,41.640000,41.640000,12.960000
2230,37.720000,43.480000,12.940000
2231,32.580000,35.080000,12.980000
2232,37.060000,37.060000,12.980000
2233,38.180000,46.160000,12.960000
2234,40.780000,40.780000,12.960000
2235,39.680000,44.640000,12.880000
2236,36.280000,39.020000,12.860000
2237,38.940000,38.940000,12.860000
2238,38.540000,39.760000,12.900000
2239,45.780000,45.780000,12.900000
2240,38.320000,38.320000,12.900000
2241,33.320000,38.580000,12.900000
2242,31.820000,37.340000,12.900000
2243,31.480000,38.100000,12.900000
2244,31.260000,35.220000,12.880000
2245,32.400000,44.240000,12.880000
2246,45.080000,45.080000,12.880000
2247,36.980000,36.980000,12.880000
2248,44.480000,44.480000,12.880000
2249,41.000000,41.000000,12.880000
2250,32.880000,37.560000,12.940000
2251,34.440000,44.440000,12.940000
2252,35.280000,35.280000,12.940000
2253,43.100000,43.100000,12.940000
2254,40.240000,40.240000,12.940000
2255,44.840000,44.840000,12.940000
2256,41.840000,41.840000,12.940000
2257,40.940000,40.940000,12.940000
2258,33.320000,44.340000,12.960000
2259,31.900000,36.740000,12.940000
2260,45.180000,45.180000,12.940000
2261,41.380000,41.380000,12.940000
2262,38.500000,38.500000,12.940000
2263,38.640000,42.440000,12.940000
2264,41.960000,41.960000,12.940000
2265,41.280000,41.280000,12.940000
2266,36.000000,36.000000,12.940000
2267,38.720000,38.720000,12.940000
2268,40.140000,40.140000,12.940000
2269,45.320000,45.440000,13.000000
2270,41.240000,41.240000,13.000000
2271,32.960000,39.920000,13.000000
2272,35.400000,38.780000,13.000000
2273,27.980000,36.400000,13.060000
2274,36.580000,38.040000,13.000000
2275,40.820000,40.820000,13.000000
2276,46.740000,46.740000,13.000000
2277,36.360000,36.360000,13.000000
2278,33.740000,34.000000,13.040000
2279,36.300000,39.360000,12.980000
2280,44.720000,44.720000,12.980000
2281,39.780000,43.980000,12.960000
2282,37.500000,43.100000,12.940000
2283,35.340000,37.080000,12.960000
2284,36.280000,36.280000,12.960000
2285,36.720000,43.800000,13.000000
2286,39.100000,39.100000,13.000000
2287,38.900000,38.900000,13.000000
2288,38.520000,38.520000,13.000000
2289,39.140000,39.140000,13.000000
2290,36.280000,36.280000,13.000000
2291,31.000000,38.920000,13.040000
2292,43.480000,43.480000,13.040000
2293,38.640000,38.640000,13.040000
2294,32.660000,33.780000,13.040000
2295,34.560000,34.860000,13.020000
2296,36.220000,41.500000,13.060000
2297,33.720000,39.240000,13.060000
2298,32.200000,39.200000,13.100000
2299,33.260000,39.840000,13.120000
2300,36.280000,43.500000,13.160000
2301,34.000000,40.040000,13.160000
2302,37.900000,38.720000,13.120000
2303,38.220000,38.220000,13.120000
2304,34.260000,34.260000,13.120000
2305,44.000000,44.000000,13.120000
2306,31.920000,41.440000,13.100000
2307,41.800000,41.800000,13.100000
2308,35.440000,42.940000,13.120000
2309,38.420000,38.420000,13.120000
2310,32.820000,33.120000,13.120000
2311,29.560000,37.860000,13.100000
2312,33.100000,39.960000,13.100000
2313,45.420000,45.420000,13.100000
2314,37.120000,37.120000,13.100000
2315,33.320000,33.900000,13.120000
2316,39.420000,44.280000,13.120000
2317,33.320000,36.380000,13.100000
2318,39.260000,44.760000,13.100000
2319,40.280000,40.280000,13.100000
2320,37.500000,41.000000,13.120000
2321,36.300000,36.300000,13.120000
2322,40.060000,46.660000,13.140000
2323,33.340000,35.280000,13.220000
2324,40.540000,40.540000,13.220000
2325,42.180000,42.180000,13.220000
2326,41.280000,41.280000,13.220000
2327,32.540000,39.540000,13.240000
2328,38.340000,38.340000,13.240000
2329,35.500000,35.500000,13.240000
2330,39.780000,39.780000,13.240000
2331,32.940000,35.260000,13.240000
2332,42.180000,45.120000,13.260000
2333,38.420000,38.420000,13.260000
2334,33.860000,35.740000,13.260000
2335,33.560000,37.640000,13.260000
2336,34.820000,34.820000,13.260000
2337,40.640000,40.640000,13.260000
2338,37.320000,37.320000,13.260000
2339,44.560000,44.560000,13.260000
2340,34.280000,34.280000,13.260000
2341,36.680000,36.680000,13.260000
2342,34.220000,44.820000,13.260000
2343,34.020000,34.020000,13.260000
2344,34.100000,34.580000,13.260000
2345,36.800000,39.520000,13.200000
2346,42.860000,42.860000,13.200000
2347,33.160000,33.520000,13.200000
2348,29.360000,32.280000,13.200000
2349,30.920000,37.440000,13.180000
2350,31.900000,35.760000,13.140000
2351,42.560000,42.560000,13.140000
2352,35.380000,41.540000,13.180000
2353,34.600000,37.860000,13.200000
2354,34.560000,34.560000,13.200000
2355,39.440000,39.440000,13.200000
2356,36.960000,42.400000,13.180000
2357,37.960000,37.960000,13.180000
2358,37.600000,37.600000,13.180000
2359,32.680000,34.980000,13.140000
2360,40.040000,40.040000,13.140000
2361,31.340000,39.500000,13.100000
2362,32.240000,38.880000,13.080000
2363,36.380000,36.380000,13.080000
2364,35.200000,40.840000,13.080000
2365,39.740000,39.740000,13.080000
2366,37.180000,37.180000,13.080000
2367,41.360000,41.360000,13.080000
2368,37.660000,37.660000,13.080000
2369,39.940000,39.940000,13.080000
2370,37.480000,37.480000,13.080000
2371,32.480000,44.740000,13.080000
2372,38.080000,46.260000,13.060000
2373,40.500000,40.500000,13.060000
2374,44.700000,44.700000,13.060000
2375,27.280000,45.180000,13.040000
2376,39.020000,47.600000,12.980000
2377,40.580000,40.580000,12.980000
2378,36.040000,36.040000,12.980000
2379,41.640000,41.680000,13.000000
2380,32.080000,37.040000,13.000000
2381,45.660000,45.660000,13.000000
2382,37.960000,38.160000,12.960000
2383,39.000000,39.000000,12.960000
